ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000256537.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000104870.8	1.0314	2.3263	-0.7850	NaN	2.2972	NaN	NaN	NaN
ENSG00000267470.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000168944.11	NaN	NaN	NaN	NaN	0.2323	NaN	NaN	NaN
ENSG00000132950.14	NaN	NaN	NaN	NaN	-1.9050	NaN	NaN	NaN
ENSG00000006744.14	-1.1476	NaN	NaN	NaN	0.5560	NaN	NaN	NaN
ENSG00000204920.6	NaN	NaN	NaN	NaN	-1.7326	NaN	NaN	NaN
ENSG00000206596.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000122406.8	-1.2077	0.6734	NaN	NaN	-2.3581	NaN	NaN	NaN
ENSG00000107968.5	NaN	NaN	NaN	NaN	0.6811	NaN	NaN	NaN
ENSG00000151320.6	NaN	NaN	NaN	NaN	0.0307	NaN	NaN	NaN
ENSG00000186625.9	NaN	NaN	NaN	NaN	-0.6276	NaN	NaN	NaN
ENSG00000170085.13	NaN	NaN	NaN	NaN	-0.9729	NaN	NaN	NaN
ENSG00000267239.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000130813.13	-0.1476	NaN	1.8524	NaN	0.9365	NaN	NaN	NaN
ENSG00000078043.11	-0.8846	NaN	-3.7326	NaN	-0.5848	NaN	NaN	NaN
ENSG00000225907.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000258773.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000231561.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000187699.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.9549
ENSG00000122870.7	NaN	NaN	NaN	NaN	1.3288	NaN	NaN	NaN
ENSG00000221883.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000106723.12	NaN	NaN	3.2447	NaN	-0.2782	NaN	NaN	NaN
ENSG00000073331.13	NaN	NaN	NaN	NaN	-1.8106	NaN	NaN	NaN
ENSG00000251557.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000252602.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000138078.11	NaN	-1.2851	1.4898	NaN	-1.0163	NaN	NaN	NaN
ENSG00000117697.10	NaN	NaN	-1.1476	NaN	0.5117	NaN	NaN	NaN
ENSG00000141646.9	-0.7997	-0.3175	-1.9202	NaN	-0.8846	NaN	NaN	NaN
ENSG00000003249.9	NaN	NaN	-0.4106	NaN	1.0184	NaN	NaN	NaN
ENSG00000135018.9	0.0639	-0.0221	1.8524	NaN	-0.4746	NaN	NaN	NaN
ENSG00000174917.4	NaN	NaN	NaN	NaN	1.4374	NaN	NaN	NaN
ENSG00000197753.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000114956.15	0.2674	NaN	NaN	NaN	-0.4905	NaN	NaN	NaN
ENSG00000135643.4	NaN	NaN	NaN	NaN	-2.1476	NaN	NaN	NaN
ENSG00000231150.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000149294.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000265080.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000257931.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000197043.9	-0.4524	0.7455	NaN	NaN	0.7229	NaN	NaN	NaN
ENSG00000126453.5	NaN	NaN	NaN	NaN	0.8273	NaN	NaN	NaN
ENSG00000231515.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000129270.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000169122.7	NaN	NaN	NaN	NaN	-0.7971	NaN	NaN	-0.3700
ENSG00000226332.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000207991.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000132109.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000207639.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000257034.1	NaN	NaN	NaN	NaN	NaN	NaN	-0.1476	NaN
ENSG00000249502.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.0545
ENSG00000250462.4	NaN	NaN	NaN	NaN	NaN	NaN	-2.0545	NaN
ENSG00000198755.6	-1.4161	NaN	NaN	NaN	1.7878	NaN	NaN	NaN
ENSG00000250748.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000236337.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000188818.8	NaN	3.4374	NaN	NaN	1.9810	NaN	NaN	NaN
ENSG00000156103.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000258405.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000223875.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3930
ENSG00000106609.12	NaN	-0.2851	0.7675	NaN	0.0796	NaN	NaN	NaN
ENSG00000126368.5	-0.5261	NaN	NaN	NaN	0.5723	NaN	NaN	NaN
ENSG00000248309.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000258630.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000155886.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000060718.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000258438.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000162929.9	NaN	NaN	NaN	NaN	-1.5481	NaN	NaN	-2.0783
ENSG00000159352.11	-0.2545	NaN	1.3378	NaN	-0.6535	NaN	NaN	NaN
ENSG00000267904.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000127249.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000073169.9	-0.3492	NaN	NaN	NaN	1.1934	NaN	NaN	NaN
ENSG00000109046.10	-0.9549	0.7455	0.4625	NaN	0.7842	NaN	NaN	NaN
ENSG00000145337.4	NaN	NaN	2.3549	NaN	NaN	NaN	NaN	NaN
ENSG00000099821.9	-0.9777	NaN	NaN	NaN	1.5697	NaN	NaN	NaN
ENSG00000259758.1	NaN	NaN	NaN	NaN	NaN	NaN	-0.6518	NaN
ENSG00000236675.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000187791.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000165837.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000075624.9	0.1561	3.4050	1.5232	NaN	2.6832	NaN	NaN	NaN
ENSG00000248634.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000170801.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000183779.5	-2.1018	NaN	1.8524	NaN	NaN	NaN	NaN	NaN
ENSG00000196372.8	NaN	NaN	NaN	NaN	1.6937	NaN	NaN	NaN
ENSG00000142937.7	-1.3874	NaN	NaN	NaN	-3.8693	NaN	NaN	NaN
ENSG00000091879.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000124942.9	-1.6480	-0.0321	0.9679	NaN	0.4920	NaN	NaN	NaN
ENSG00000165023.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000241634.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000106789.8	NaN	NaN	NaN	NaN	0.6049	NaN	NaN	NaN
ENSG00000105523.3	NaN	NaN	NaN	NaN	1.1154	NaN	NaN	NaN
ENSG00000215067.5	NaN	NaN	-0.1476	NaN	-0.7615	NaN	NaN	NaN
ENSG00000173156.2	NaN	NaN	NaN	NaN	-1.2851	NaN	NaN	NaN
ENSG00000164303.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000270069.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0376
ENSG00000199200.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000176273.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000235687.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000269966.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000215126.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000176401.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000156968.8	NaN	NaN	-0.9549	NaN	0.7883	NaN	NaN	NaN
ENSG00000139567.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000171551.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000132357.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000175054.10	-0.6951	NaN	NaN	NaN	-1.5148	NaN	NaN	NaN
ENSG00000269793.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000169682.13	-0.2731	0.6825	NaN	NaN	1.0062	NaN	NaN	NaN
ENSG00000170956.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000063180.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000127337.2	NaN	NaN	NaN	NaN	-0.5220	NaN	NaN	NaN
ENSG00000168280.12	NaN	NaN	NaN	NaN	-1.4695	NaN	NaN	NaN
ENSG00000201164.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000129282.8	-0.9777	NaN	NaN	NaN	-0.8846	NaN	NaN	NaN
ENSG00000169020.5	NaN	NaN	NaN	NaN	1.9349	NaN	NaN	NaN
ENSG00000242931.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000092201.5	0.1810	NaN	0.1280	NaN	-0.3194	NaN	NaN	NaN
ENSG00000207014.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267879.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000253704.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.3700
ENSG00000243954.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000008735.10	-0.5346	NaN	0.3930	NaN	1.2568	NaN	NaN	NaN
ENSG00000188384.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000164776.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000201545.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000144227.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000199331.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000258904.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.7914
ENSG00000250220.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.1091
ENSG00000134262.8	NaN	NaN	NaN	NaN	0.5305	NaN	NaN	NaN
ENSG00000256514.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9519
ENSG00000248138.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267098.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000145864.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000198060.5	NaN	NaN	NaN	NaN	-1.0783	NaN	NaN	NaN
ENSG00000182836.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000148773.8	-0.2920	NaN	NaN	NaN	1.5529	NaN	NaN	NaN
ENSG00000141378.13	NaN	-0.2731	NaN	NaN	-1.7326	NaN	NaN	-0.7643
ENSG00000100206.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000230096.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000100600.10	NaN	NaN	NaN	NaN	0.5136	NaN	NaN	NaN
ENSG00000268194.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000230990.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267737.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000265413.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000253356.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.0619
ENSG00000110665.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000012124.10	NaN	NaN	NaN	NaN	-0.0545	NaN	NaN	NaN
ENSG00000162688.11	NaN	NaN	NaN	NaN	-0.6147	NaN	NaN	NaN
ENSG00000236159.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000151834.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000119508.13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000139154.10	-1.0163	NaN	1.2309	NaN	-0.4892	NaN	NaN	NaN
ENSG00000123643.8	NaN	NaN	-0.5626	NaN	0.9043	NaN	NaN	NaN
ENSG00000034510.4	-0.4695	NaN	-1.5805	NaN	1.0748	NaN	NaN	NaN
ENSG00000187210.8	NaN	NaN	NaN	NaN	-1.2851	NaN	NaN	NaN
ENSG00000100504.12	-2.4695	NaN	NaN	NaN	-1.0384	NaN	NaN	NaN
ENSG00000106546.8	-1.9549	-1.3700	0.2674	NaN	-0.3111	NaN	NaN	NaN
ENSG00000132840.5	NaN	NaN	NaN	NaN	-0.2042	NaN	NaN	NaN
ENSG00000133961.15	-0.3821	-0.0545	NaN	NaN	-0.1299	NaN	NaN	NaN
ENSG00000105953.10	-1.4502	NaN	NaN	NaN	-0.1616	NaN	NaN	NaN
ENSG00000171314.8	NaN	NaN	NaN	NaN	-0.6545	NaN	NaN	NaN
ENSG00000075413.13	-1.2851	-0.7326	NaN	NaN	-0.9117	NaN	NaN	NaN
ENSG00000189030.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000200472.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000114554.7	-1.1476	NaN	-0.0407	NaN	1.7421	NaN	NaN	NaN
ENSG00000207421.1	NaN	NaN	NaN	NaN	NaN	NaN	-4.1294	NaN
ENSG00000226632.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000132313.10	NaN	NaN	2.6425	NaN	1.0368	NaN	NaN	NaN
ENSG00000270048.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000167842.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000205890.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000231672.2	NaN	NaN	NaN	NaN	0.2349	NaN	NaN	-0.3268
ENSG00000239922.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267522.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000132694.14	-0.5329	-0.9066	1.9399	NaN	0.2814	NaN	NaN	NaN
ENSG00000204852.11	NaN	NaN	NaN	NaN	0.0184	NaN	NaN	NaN
ENSG00000249550.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.2419
ENSG00000165805.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000119888.6	-1.0736	-2.3700	NaN	NaN	-0.4106	NaN	NaN	NaN
ENSG00000106682.10	-1.2256	NaN	1.7758	NaN	-0.8466	NaN	NaN	NaN
ENSG00000140043.7	NaN	NaN	NaN	NaN	-0.9670	NaN	NaN	NaN
ENSG00000225263.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000266904.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000129484.9	-0.3700	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000255245.3	NaN	NaN	NaN	NaN	0.9399	NaN	NaN	NaN
ENSG00000272462.2	NaN	NaN	NaN	NaN	NaN	NaN	-0.9956	NaN
ENSG00000060339.9	-1.1476	-1.0221	4.8968	NaN	-1.5552	NaN	NaN	NaN
ENSG00000125826.15	-0.3105	-0.2392	-0.0903	NaN	0.5488	NaN	NaN	NaN
ENSG00000070019.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000243790.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000184730.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000158092.2	NaN	NaN	NaN	NaN	0.2977	NaN	NaN	NaN
ENSG00000272655.1	NaN	NaN	NaN	NaN	NaN	NaN	-0.6622	NaN
ENSG00000135596.13	-0.8214	NaN	NaN	NaN	1.1385	NaN	NaN	NaN
ENSG00000231607.4	NaN	NaN	NaN	NaN	NaN	NaN	1.2510	0.2534
ENSG00000241978.5	-2.7326	NaN	NaN	NaN	-1.1159	NaN	NaN	NaN
ENSG00000254148.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000237560.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000171124.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000272137.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000074696.8	NaN	NaN	-0.0481	NaN	-0.4251	NaN	NaN	NaN
ENSG00000253141.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000102057.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000149212.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000252339.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000196660.6	1.6598	NaN	2.3549	NaN	0.6300	NaN	NaN	-0.6171
ENSG00000128218.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000248473.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000110871.10	NaN	NaN	NaN	NaN	-1.0951	NaN	NaN	NaN
ENSG00000187837.2	0.2769	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000188629.7	NaN	NaN	NaN	NaN	-1.4695	NaN	NaN	NaN
ENSG00000196535.10	0.2954	NaN	0.8789	NaN	2.2705	NaN	NaN	NaN
ENSG00000204308.6	NaN	NaN	-0.4955	NaN	1.4825	NaN	NaN	NaN
ENSG00000235078.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000259658.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000170759.10	-0.9252	-1.2471	1.4374	NaN	-0.2755	NaN	NaN	NaN
ENSG00000117543.15	NaN	NaN	NaN	NaN	-1.9252	NaN	NaN	NaN
ENSG00000264587.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000267275.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000105700.6	NaN	-1.5261	-1.0545	NaN	-1.8395	NaN	NaN	NaN
ENSG00000158764.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000256892.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000248636.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000063322.9	NaN	NaN	1.0307	NaN	-1.0987	NaN	NaN	NaN
ENSG00000167515.6	NaN	NaN	2.3118	NaN	1.5305	NaN	NaN	NaN
ENSG00000071051.9	-1.8480	NaN	NaN	NaN	0.4106	NaN	NaN	NaN
ENSG00000120063.5	NaN	NaN	NaN	NaN	-0.2281	NaN	NaN	NaN
ENSG00000115421.8	NaN	NaN	2.1743	NaN	-1.1091	NaN	NaN	NaN
ENSG00000256713.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000151702.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000075461.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000226510.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000266939.1	NaN	NaN	NaN	NaN	NaN	NaN	0.9679	2.0223
ENSG00000101132.5	NaN	NaN	NaN	NaN	1.4662	NaN	NaN	-3.8480
ENSG00000199905.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000247095.2	NaN	NaN	NaN	NaN	NaN	NaN	1.6598	3.7104
ENSG00000264399.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000260799.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000126461.10	-1.0101	NaN	-0.2731	NaN	1.1554	NaN	NaN	NaN
ENSG00000163297.12	NaN	-2.4695	-1.6330	NaN	-0.2809	NaN	NaN	NaN
ENSG00000145191.7	-0.2180	NaN	NaN	NaN	0.7903	NaN	NaN	NaN
ENSG00000146535.9	-0.7691	0.9519	0.6430	NaN	-0.4028	NaN	NaN	NaN
ENSG00000125780.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000130830.10	NaN	NaN	NaN	NaN	1.5529	NaN	NaN	NaN
ENSG00000103510.15	-1.9361	NaN	NaN	NaN	-0.1894	NaN	NaN	NaN
ENSG00000230051.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000157578.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000251012.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000206503.7	-1.4631	NaN	-0.0380	NaN	1.9899	NaN	NaN	NaN
ENSG00000215296.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000114166.7	NaN	NaN	NaN	NaN	-0.2769	NaN	NaN	NaN
ENSG00000065559.10	NaN	NaN	NaN	NaN	-0.0502	NaN	NaN	NaN
ENSG00000197019.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000171729.9	NaN	1.5529	NaN	NaN	0.4724	NaN	NaN	NaN
ENSG00000177042.10	NaN	NaN	-2.0736	NaN	-0.6684	NaN	NaN	NaN
ENSG00000229807.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000233438.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000130038.5	NaN	NaN	NaN	NaN	0.7784	NaN	NaN	NaN
ENSG00000225249.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000136574.13	-1.2731	NaN	-0.2631	NaN	0.6258	NaN	NaN	NaN
ENSG00000235690.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000204619.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000108312.10	0.1934	1.6409	2.2259	NaN	1.1953	NaN	NaN	NaN
ENSG00000272381.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000246379.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000142166.8	NaN	NaN	-1.8846	NaN	-0.7326	NaN	NaN	NaN
ENSG00000138685.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000100197.16	NaN	NaN	NaN	NaN	2.6598	NaN	NaN	NaN
ENSG00000130475.10	0.1154	NaN	NaN	NaN	1.2363	NaN	NaN	NaN
ENSG00000234698.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000251349.3	NaN	NaN	NaN	NaN	-0.5481	NaN	NaN	NaN
ENSG00000154646.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000207067.1	NaN	NaN	NaN	NaN	NaN	NaN	-5.2148	NaN
ENSG00000140105.13	-0.8846	-1.4695	NaN	NaN	-1.0327	NaN	NaN	NaN
ENSG00000251476.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000198408.9	-1.1476	-0.2696	1.0013	NaN	-0.8603	NaN	NaN	NaN
ENSG00000101224.13	0.2674	1.7593	2.7004	NaN	3.1204	NaN	NaN	NaN
ENSG00000241769.3	NaN	NaN	NaN	NaN	NaN	NaN	2.4374	1.9679
ENSG00000267968.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000224722.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000230426.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000220981.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000121152.5	NaN	NaN	NaN	NaN	1.8066	NaN	NaN	NaN
ENSG00000197723.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000254006.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000092330.11	-1.1476	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000264757.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000273058.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000170276.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000150051.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000163625.11	-1.0321	-4.0545	-0.5626	NaN	-0.6477	NaN	NaN	NaN
ENSG00000228351.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000226200.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000125968.7	-0.7553	3.4374	0.7649	NaN	NaN	NaN	NaN	NaN
ENSG00000197123.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000123395.10	NaN	NaN	NaN	NaN	0.0330	NaN	NaN	NaN
ENSG00000154957.9	NaN	NaN	NaN	NaN	-1.1476	NaN	NaN	NaN
ENSG00000188158.10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000223573.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000102796.6	NaN	NaN	NaN	NaN	0.2467	NaN	NaN	NaN
ENSG00000258804.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000135763.5	-1.5399	NaN	NaN	NaN	0.1237	NaN	NaN	NaN
ENSG00000270133.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000215298.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000180769.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000253205.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000252866.1	NaN	NaN	NaN	NaN	NaN	NaN	0.4739	NaN
ENSG00000167476.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000115380.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000186815.8	-1.2387	NaN	-0.6330	NaN	0.6940	NaN	NaN	NaN
ENSG00000166483.6	-0.6781	1.4374	2.5529	NaN	-0.6501	NaN	NaN	NaN
ENSG00000255482.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000100129.13	-2.0457	NaN	NaN	NaN	-0.2766	NaN	NaN	NaN
